,Brand,count,Percentage,state,year,quarter
5660,Apple,223033,0.035422850520376005,tamil-nadu,2019,1
5661,Lenovo,220455,0.035013403897493,tamil-nadu,2019,1
5662,OnePlus,209025,0.033198052889131004,tamil-nadu,2019,1
5663,Huawei,206764,0.032838953271467006,tamil-nadu,2019,1
5664,Others,655435,0.10409838916583201,tamil-nadu,2019,1
5665,Xiaomi,1811254,0.243788603141834,tamil-nadu,2019,2
5666,Samsung,1396893,0.18801702754478702,tamil-nadu,2019,2
5667,Vivo,1196063,0.160985995359917,tamil-nadu,2019,2
5668,Oppo,697196,0.09384020074273,tamil-nadu,2019,2
5669,Motorola,303963,0.040912381795596,tamil-nadu,2019,2
5670,Realme,281300,0.037862019387561,tamil-nadu,2019,2
5671,Apple,254300,0.034227911589963,tamil-nadu,2019,2
5672,Lenovo,251562,0.033859386139970006,tamil-nadu,2019,2
5673,Huawei,248271,0.033416428778418,tamil-nadu,2019,2
5674,OnePlus,232848,0.031340545646480006,tamil-nadu,2019,2
5675,Others,755959,0.10174949987273801,tamil-nadu,2019,2
5676,Xiaomi,2046907,0.24284577880573002,tamil-nadu,2019,3
5677,Samsung,1578951,0.18732731154424,tamil-nadu,2019,3
5678,Vivo,1404873,0.16667463534403001,tamil-nadu,2019,3
5679,Oppo,809503,0.09603972553739601,tamil-nadu,2019,3
5680,Motorola,331659,0.039348142418258,tamil-nadu,2019,3
5681,Realme,325676,0.038638317157709004,tamil-nadu,2019,3
5682,Huawei,287625,0.034123932904132,tamil-nadu,2019,3
5683,Apple,280108,0.033232113334760005,tamil-nadu,2019,3
5684,Lenovo,263109,0.031215345892997,tamil-nadu,2019,3
5685,OnePlus,253980,0.030132278066897004,tamil-nadu,2019,3
5686,Others,846444,0.100422418993846,tamil-nadu,2019,3
5687,Xiaomi,2321854,0.241344596373595,tamil-nadu,2019,4
5688,Samsung,1803401,0.18745411487748,tamil-nadu,2019,4
5689,Vivo,1661144,0.17266724272862102,tamil-nadu,2019,4
5690,Oppo,954430,0.09920801356021901,tamil-nadu,2019,4
5691,Realme,385827,0.040104701495027005,tamil-nadu,2019,4
5692,Motorola,364512,0.037889118572197004,tamil-nadu,2019,4
5693,Huawei,329271,0.034226000684164,tamil-nadu,2019,4
5694,Apple,306135,0.031821134322326,tamil-nadu,2019,4
5695,Lenovo,283182,0.029435289854688,tamil-nadu,2019,4
5696,OnePlus,275013,0.028586164970963,tamil-nadu,2019,4
5697,Others,935724,0.09726362256071401,tamil-nadu,2019,4
5698,Xiaomi,2602334,0.23935300939041002,tamil-nadu,2020,1
5699,Samsung,2037120,0.18736672636540602,tamil-nadu,2020,1
5700,Vivo,1937792,0.17823090609147801,tamil-nadu,2020,1
5701,Oppo,1109430,0.10204124805194201,tamil-nadu,2020,1
5702,Realme,450799,0.041462816563972,tamil-nadu,2020,1
5703,Motorola,395956,0.036418561255468,tamil-nadu,2020,1
5704,Huawei,370773,0.034102322511526,tamil-nadu,2020,1
5705,Apple,333073,0.030634816628723003,tamil-nadu,2020,1
5706,Lenovo,308388,0.028364382073895,tamil-nadu,2020,1
5707,OnePlus,293970,0.027038268020361002,tamil-nadu,2020,1
5708,Others,1032733,0.094986943046813,tamil-nadu,2020,1
5709,Xiaomi,2891155,0.23793975138727602,tamil-nadu,2020,2
5710,Samsung,2285005,0.18805408966959,tamil-nadu,2020,2
5711,Vivo,2216953,0.182453464327328,tamil-nadu,2020,2
5712,Oppo,1270624,0.10457134213375101,tamil-nadu,2020,2
5713,Realme,512202,0.04215381622225901,tamil-nadu,2020,2
5714,Motorola,430995,0.035470544868455,tamil-nadu,2020,2
5715,Huawei,410511,0.033784728000312,tamil-nadu,2020,2
5716,Apple,352063,0.028974504200798,tamil-nadu,2020,2
5717,Lenovo,331665,0.027295765064087003,tamil-nadu,2020,2
5718,OnePlus,305910,0.025176149098502004,tamil-nadu,2020,2
5719,Others,1143703,0.094125845027638,tamil-nadu,2020,2
5720,Xiaomi,3217633,0.23583717931775403,tamil-nadu,2020,3
5721,Vivo,2577603,0.18892602758642202,tamil-nadu,2020,3
5722,Samsung,2574986,0.18873421394631001,tamil-nadu,2020,3
5723,Oppo,1456520,0.10675598131293901,tamil-nadu,2020,3
5724,Realme,592254,0.043409398399275004,tamil-nadu,2020,3
5725,Motorola,466225,0.034172072740247,tamil-nadu,2020,3
5726,Huawei,452345,0.033154734824788,tamil-nadu,2020,3
5727,Apple,378323,0.027729274653458,tamil-nadu,2020,3
5728,Lenovo,357461,0.026200189380238003,tamil-nadu,2020,3
5729,OnePlus,324336,0.023772284592805,tamil-nadu,2020,3
5730,Others,1245765,0.091308643245759,tamil-nadu,2020,3
5731,Xiaomi,3595631,0.23412735569248902,tamil-nadu,2020,4
5732,Vivo,2971084,0.193460352427783,tamil-nadu,2020,4
5733,Samsung,2918795,0.19005558555882401,tamil-nadu,2020,4
5734,Oppo,1665487,0.10844718694721901,tamil-nadu,2020,4
5735,Realme,690401,0.044955046971574,tamil-nadu,2020,4
5736,Motorola,503120,0.032760356998814,tamil-nadu,2020,4
5737,Huawei,497653,0.032404376573245006,tamil-nadu,2020,4
5738,Apple,417632,0.027193857159582002,tamil-nadu,2020,4
5739,Lenovo,385136,0.025077899612608003,tamil-nadu,2020,4
5740,OnePlus,347722,0.022641709445742002,tamil-nadu,2020,4
5741,Others,1364925,0.088876272612114,tamil-nadu,2020,4
5742,Xiaomi,3887022,0.23369888835232502,tamil-nadu,2021,1
5743,Vivo,3309321,0.19896585069521203,tamil-nadu,2021,1
5744,Samsung,3143951,0.18902333296137303,tamil-nadu,2021,1
5745,Oppo,1825392,0.10974779180751401,tamil-nadu,2021,1
5746,Realme,782154,0.047025337217109005,tamil-nadu,2021,1
5747,Huawei,522223,0.031397541504014005,tamil-nadu,2021,1
5748,Motorola,518191,0.031155126123335004,tamil-nadu,2021,1
5749,Apple,449432,0.027021138236408,tamil-nadu,2021,1
5750,Lenovo,389630,0.023425670826848002,tamil-nadu,2021,1
5751,OnePlus,369966,0.022243414863141003,tamil-nadu,2021,1
5752,Others,1435326,0.086295907412716,tamil-nadu,2021,1
5753,Xiaomi,4159447,0.233617185996696,tamil-nadu,2021,2
5754,Vivo,3648711,0.204931471980576,tamil-nadu,2021,2
5755,Samsung,3335419,0.18733528781588402,tamil-nadu,2021,2
5756,Oppo,1982731,0.111360966207386,tamil-nadu,2021,2
5757,Realme,924040,0.051899116528804,tamil-nadu,2021,2
5758,Huawei,515007,0.028925596625849002,tamil-nadu,2021,2
5759,Motorola,513680,0.028851065082157002,tamil-nadu,2021,2
5760,Apple,481336,0.027034449973495002,tamil-nadu,2021,2
5761,OnePlus,400480,0.022493136863616002,tamil-nadu,2021,2
5762,Lenovo,375748,0.02110405311184,tamil-nadu,2021,2
5763,Others,1467943,0.082447669813691,tamil-nadu,2021,2
5764,Xiaomi,4464525,0.23340943691366903,tamil-nadu,2021,3
5765,Vivo,4059800,0.212250044961583,tamil-nadu,2021,3
5766,Samsung,3487967,0.182354094431873,tamil-nadu,2021,3
5767,Oppo,2182951,0.11412666828388901,tamil-nadu,2021,3
5768,Realme,1086229,0.05678904233917301,tamil-nadu,2021,3
5769,Apple,516731,0.027015167738076003,tamil-nadu,2021,3
5770,Huawei,514394,0.026892987247640002,tamil-nadu,2021,3
5771,Motorola,504404,0.026370700940638002,tamil-nadu,2021,3
5772,OnePlus,454175,0.023744683031289,tamil-nadu,2021,3
5773,Lenovo,358008,0.018716984604317,tamil-nadu,2021,3
5774,Others,1498256,0.07833018950784801,tamil-nadu,2021,3
5775,Xiaomi,4737458,0.231851665299443,tamil-nadu,2021,4
5776,Vivo,4457962,0.218173103284849,tamil-nadu,2021,4
5777,Samsung,3636646,0.17797781662751602,tamil-nadu,2021,4
5778,Oppo,2390692,0.117000704052269,tamil-nadu,2021,4
5779,Realme,1288203,0.063044782833692,tamil-nadu,2021,4
5780,Apple,575168,0.028148779076658,tamil-nadu,2021,4
5781,OnePlus,507178,0.02482134172023,tamil-nadu,2021,4
5782,Motorola,501002,0.024519087666497002,tamil-nadu,2021,4
5783,Huawei,493892,0.024171123559949003,tamil-nadu,2021,4
5784,Lenovo,336045,0.016446075694085002,tamil-nadu,2021,4
5785,Others,1508896,0.073845520184805,tamil-nadu,2021,4
5786,Xiaomi,4978558,0.229775852886091,tamil-nadu,2022,1
5787,Vivo,4823657,0.22262669254932102,tamil-nadu,2022,1
5788,Samsung,3775700,0.17426023514078,tamil-nadu,2022,1
5789,Oppo,2599406,0.119970628171294,tamil-nadu,2022,1
5790,Realme,1468106,0.0677576334909,tamil-nadu,2022,1
5791,Apple,624113,0.028804745645686,tamil-nadu,2022,1
5792,OnePlus,549762,0.025373216990615,tamil-nadu,2022,1
5793,Motorola,495397,0.022864104062302,tamil-nadu,2022,1
5794,Huawei,485896,0.022425603520927002,tamil-nadu,2022,1
5795,Lenovo,331152,0.015283689219837,tamil-nadu,2022,1
5796,Others,1535273,0.070857598322242,tamil-nadu,2022,1
5797,Xiaomi,853570,0.257443689753767,telangana,2018,1
5798,Samsung,678688,0.20469784893049703,telangana,2018,1
5799,Vivo,417290,0.125858075257271,telangana,2018,1
5800,Oppo,277450,0.083681188094922,telangana,2018,1
5801,Apple,182270,0.054974122018603,telangana,2018,1
5802,Realme,177539,0.053547213743681,telangana,2018,1
5803,OnePlus,158075,0.047676712229608,telangana,2018,1
5804,Motorola,139364,0.04203332167115,telangana,2018,1
5805,Lenovo,82558,0.024900167694145003,telangana,2018,1
5806,Huawei,73584,0.022193535933597002,telangana,2018,1
5807,Others,275172,0.082994124672755,telangana,2018,1
5808,Xiaomi,1108404,0.260181708709741,telangana,2018,2
5809,Samsung,871232,0.20450903320685002,telangana,2018,2
5810,Vivo,561687,0.13184784917778,telangana,2018,2
5811,Oppo,365785,0.085862705584238,telangana,2018,2
5812,Apple,224531,0.052705384713792006,telangana,2018,2
5813,Realme,222301,0.052181924666352006,telangana,2018,2
5814,OnePlus,189797,0.044552083687881,telangana,2018,2
5815,Motorola,175188,0.041122833538531,telangana,2018,2
5816,Lenovo,101575,0.023843253057722003,telangana,2018,2
5817,Huawei,95658,0.022454323416151,telangana,2018,2
5818,Others,343957,0.08073890024095501,telangana,2018,2
5819,Xiaomi,1348603,0.26245066411391105,telangana,2018,3
5820,Samsung,1041937,0.202770613453223,telangana,2018,3
5821,Vivo,716573,0.139451758401915,telangana,2018,3
5822,Oppo,453686,0.08829150758168501,telangana,2018,3
5823,Realme,269111,0.052371499003308,telangana,2018,3
5824,Apple,260670,0.050728802037792,telangana,2018,3
5825,OnePlus,219364,0.042690270956452,telangana,2018,3
5826,Motorola,202270,0.039363619857230005,telangana,2018,3
5827,Huawei,119275,0.023212022338810003,telangana,2018,3
5828,Lenovo,111557,0.021710027885564,telangana,2018,3
5829,Others,395455,0.076959214370105,telangana,2018,3
5830,Xiaomi,1714433,0.26256007378004304,telangana,2018,4
5831,Samsung,1327932,0.203368649515542,telangana,2018,4
5832,Vivo,960056,0.147029585987305,telangana,2018,4
5833,Oppo,598550,0.09166606811759001,telangana,2018,4
5834,Realme,334552,0.051235596726883006,telangana,2018,4
5835,Apple,322702,0.049420806137637004,telangana,2018,4
5836,OnePlus,263159,0.04030198115405,telangana,2018,4
5837,Motorola,244632,0.037464628812534005,telangana,2018,4
5838,Huawei,155797,0.023859825268592,telangana,2018,4
5839,Lenovo,133090,0.020382318947072,telangana,2018,4
5840,Others,474776,0.072710465552747,telangana,2018,4
5841,Xiaomi,2087604,0.262149012516599,telangana,2019,1
5842,Samsung,1634479,0.20524824431698602,telangana,2019,1
5843,Vivo,1219194,0.15309920040686,telangana,2019,1
5844,Oppo,755440,0.094863705001302,telangana,2019,1
5845,Realme,397059,0.049860330197119,telangana,2019,1
5846,Apple,378217,0.047494262832889,telangana,2019,1
5847,OnePlus,299912,0.037661182217450004,telangana,2019,1
5848,Motorola,283123,0.035552918499263,telangana,2019,1
5849,Huawei,194436,0.024416127482835,telangana,2019,1
5850,Lenovo,152688,0.019173659574868003,telangana,2019,1
5851,Others,561273,0.070481356953823,telangana,2019,1
5852,Xiaomi,2369395,0.26192716852861103,telangana,2019,2
5853,Samsung,1863266,0.20597662593009203,telangana,2019,2
5854,Vivo,1423728,0.157387452828634,telangana,2019,2
5855,Oppo,875408,0.09677286343024001,telangana,2019,2
5856,Realme,450187,0.049766377585159005,telangana,2019,2
5857,Apple,419514,0.04637559975357,telangana,2019,2
5858,OnePlus,325344,0.035965481786604005,telangana,2019,2
5859,Motorola,310478,0.03432210476954,telangana,2019,2
5860,Huawei,221025,0.024433432342026003,telangana,2019,2
5861,Lenovo,167039,0.018465495328491,telangana,2019,2
5862,Others,620623,0.06860739771702501,telangana,2019,2
5863,Xiaomi,2642719,0.261900210265895,telangana,2019,3
5864,Samsung,2076152,0.205751971868351,telangana,2019,3
5865,Vivo,1629927,0.16152993338227,telangana,2019,3
5866,Oppo,994066,0.09851448240171401,telangana,2019,3
5867,Realme,510585,0.050600279052979,telangana,2019,3
5868,Apple,455573,0.045148449188682,telangana,2019,3
5869,OnePlus,348387,0.03452604251678,telangana,2019,3
5870,Motorola,331741,0.032876381353378004,telangana,2019,3
5871,Huawei,248083,0.024585659641980003,telangana,2019,3
5872,Lenovo,173098,0.017154454407224,telangana,2019,3
5873,Others,680226,0.06741213592074201,telangana,2019,3
5874,Xiaomi,2941413,0.262141877002049,telangana,2019,4
5875,Samsung,2304661,0.205393856759802,telangana,2019,4
5876,Vivo,1854821,0.165303634152299,telangana,2019,4
5877,Oppo,1125257,0.100284109062445,telangana,2019,4
5878,Realme,586629,0.052281004797298004,telangana,2019,4
5879,Apple,489029,0.043582788261435,telangana,2019,4
5880,OnePlus,368665,0.032855819663869,telangana,2019,4
5881,Motorola,355073,0.031644486065965004,telangana,2019,4
5882,Huawei,275415,0.024545279787136002,telangana,2019,4
5883,Lenovo,184229,0.016418685801079,telangana,2019,4
5884,Others,735499,0.065548458646619,telangana,2019,4
5885,Xiaomi,3226261,0.26215143424074,telangana,2020,1
5886,Samsung,2521157,0.20485785976276602,telangana,2020,1
5887,Vivo,2072065,0.168366667045858,telangana,2020,1
5888,Oppo,1250747,0.101630066483245,telangana,2020,1
5889,Realme,664650,0.054006464687174,telangana,2020,1
5890,Apple,522627,0.042466315534588,telangana,2020,1
5891,OnePlus,385976,0.031362670900619005,telangana,2020,1
5892,Motorola,375706,0.030528176967967002,telangana,2020,1
5893,Huawei,300609,0.024426133067248,telangana,2020,1
5894,Lenovo,196655,0.015979299350118003,telangana,2020,1
5895,Others,790407,0.064224911959671,telangana,2020,1
5896,Xiaomi,3507179,0.262156445516437,telangana,2020,2
5897,Samsung,2745328,0.20520920952616,telangana,2020,2
5898,Vivo,2282799,0.17063585054212402,telangana,2020,2
5899,Oppo,1377106,0.102936637696382,telangana,2020,2
5900,Realme,738264,0.055184142609415,telangana,2020,2
5901,Apple,550940,0.041181950534268,telangana,2020,2
5902,Motorola,398637,0.029797526436870003,telangana,2020,2
5903,OnePlus,397829,0.029737129631353002,telangana,2020,2
5904,Huawei,325187,0.024307247519488002,telangana,2020,2
5905,Lenovo,207266,0.015492827094485,telangana,2020,2
5906,Others,847656,0.06336103289301201,telangana,2020,2
5907,Xiaomi,3810161,0.261133014440114,telangana,2020,3
5908,Samsung,2992702,0.20510768300367302,telangana,2020,3
5909,Vivo,2542381,0.17424450420474902,telangana,2020,3
5910,Oppo,1520230,0.10419041151864501,telangana,2020,3
5911,Realme,832814,0.057077700991619004,telangana,2020,3
5912,Apple,585533,0.040130062048339,telangana,2020,3
5913,Motorola,420978,0.028852128336038,telangana,2020,3
5914,OnePlus,415641,0.028486351955968003,telangana,2020,3
5915,Huawei,349866,0.023978399660829004,telangana,2020,3
5916,Lenovo,219113,0.015017118224929002,telangana,2020,3
5917,Others,901463,0.061782625615093005,telangana,2020,3
5918,Xiaomi,4150153,0.260560390115469,telangana,2020,4
5919,Samsung,3270596,0.205338880197933,telangana,2020,4
5920,Vivo,2805410,0.17613295799789502,telangana,2020,4
5921,Oppo,1673541,0.10507046266348001,telangana,2020,4
5922,Realme,943307,0.059223946663810006,telangana,2020,4
5923,Apple,628903,0.039484619247721,telangana,2020,4
5924,Motorola,444416,0.027901912612271002,telangana,2020,4
5925,OnePlus,436917,0.027431100484266002,telangana,2020,4
5926,Huawei,376296,0.023625112750997,telangana,2020,4
5927,Lenovo,231688,0.014546142194052002,telangana,2020,4
5928,Others,966570,0.06068447507210101,telangana,2020,4
5929,Xiaomi,4458631,0.259992597848897,telangana,2021,1
5930,Samsung,3491284,0.203584462806698,telangana,2021,1
5931,Vivo,3089209,0.180138583616405,telangana,2021,1
5932,Oppo,1818686,0.106051587989995,telangana,2021,1
5933,Realme,1065087,0.062107569804518,telangana,2021,1
5934,Apple,674068,0.039306390335242004,telangana,2021,1
5935,OnePlus,461518,0.026912131498217,telangana,2021,1
5936,Motorola,454264,0.026489134774604003,telangana,2021,1
5937,Huawei,393000,0.022916695944252,telangana,2021,1
5938,Lenovo,233554,0.013619048357668001,telangana,2021,1
5939,Others,1009768,0.05888179702350001,telangana,2021,1
5940,Xiaomi,4736356,0.258720000349595,telangana,2021,2
5941,Samsung,3662257,0.20004812398398802,telangana,2021,2
5942,Vivo,3396906,0.18555351867713102,telangana,2021,2
5943,Oppo,1971737,0.10770469899840901,telangana,2021,2
5944,Realme,1259720,0.068811288433638,telangana,2021,2
5945,Apple,719281,0.039290201279518,telangana,2021,2
5946,OnePlus,508619,0.027782942806201003,telangana,2021,2
5947,Motorola,442262,0.024158239962243002,telangana,2021,2
5948,Huawei,380961,0.020809717439563002,telangana,2021,2
5949,Lenovo,219429,0.011986149469489001,telangana,2021,2
5950,Others,1009352,0.05513511860022,telangana,2021,2
5951,Xiaomi,5040723,0.256979432052913,telangana,2021,3
5952,Vivo,3776315,0.19251906600559002,telangana,2021,3
5953,Samsung,3769093,0.19215088361225302,telangana,2021,3
5954,Oppo,2168812,0.11056748724132201,telangana,2021,3
5955,Realme,1483670,0.075638489548809,telangana,2021,3
5956,Apple,767224,0.039113592986038004,telangana,2021,3
5957,OnePlus,590963,0.030127689243048,telangana,2021,3
5958,Motorola,426789,0.021757988849304,telangana,2021,3
5959,Huawei,374748,0.019104903840771,telangana,2021,3
5960,Lenovo,204439,0.010422437041167,telangana,2021,3
5961,Others,1012502,0.051618029578780006,telangana,2021,3
5962,Xiaomi,5285587,0.25268551929521305,telangana,2021,4
5963,Vivo,4135644,0.19771074655665102,telangana,2021,4
5964,Samsung,3885608,0.185757395584943,telangana,2021,4
5965,Oppo,2358132,0.112734084026364,telangana,2021,4
5966,Realme,1759654,0.08412293370062701,telangana,2021,4
5967,Apple,856106,0.040927448395371005,telangana,2021,4
5968,OnePlus,676556,0.032343787774620006,telangana,2021,4
5969,Motorola,415921,0.019883735500103,telangana,2021,4
5970,Huawei,353829,0.016915333075911,telangana,2021,4
5971,Lenovo,187416,0.008959706705089,telangana,2021,4
5972,Others,1003196,0.047959309385103004,telangana,2021,4
5973,Xiaomi,5509008,0.24870680773966802,telangana,2022,1
5974,Vivo,4471684,0.201876318360865,telangana,2022,1
5975,Samsung,4003841,0.180755321794269,telangana,2022,1
5976,Oppo,2540306,0.11468333245149101,telangana,2022,1
5977,Realme,1999746,0.09027949205195701,telangana,2022,1
5978,Apple,930638,0.042014098752666006,telangana,2022,1
5979,OnePlus,746766,0.033713109145697,telangana,2022,1
5980,Motorola,406265,0.018341028229829002,telangana,2022,1
5981,Huawei,344744,0.015563633185394,telangana,2022,1
5982,Lenovo,183434,0.008281215886947,telangana,2022,1
5983,Others,1014180,0.045785642401212,telangana,2022,1
5984,Xiaomi,14040,0.25454611382054804,tripura,2018,1
5985,Samsung,11668,0.211541599434341,tripura,2018,1
5986,Oppo,5778,0.104755516072302,tripura,2018,1
5987,Vivo,4197,0.07609188316986,tripura,2018,1
5988,Realme,3865,0.070072701560998,tripura,2018,1
5989,Gionee,1686,0.030567289736570004,tripura,2018,1
5990,Lenovo,1576,0.028572982577007,tripura,2018,1
5991,Micromax,1432,0.025962253204489003,tripura,2018,1
5992,Asus,1416,0.025672172163098,tripura,2018,1
5993,Motorola,1394,0.025273310731185,tripura,2018,1
5994,Others,8105,0.14694417752959701,tripura,2018,1
5995,Xiaomi,21258,0.254986865621514,tripura,2018,2
5996,Samsung,17945,0.21524787390996603,tripura,2018,2
5997,Oppo,8953,0.10739003706413601,tripura,2018,2
5998,Vivo,6822,0.081828977197759,tripura,2018,2
5999,Realme,5784,0.06937830608499501,tripura,2018,2
6000,Gionee,2373,0.028463817486115,tripura,2018,2
6001,Lenovo,2240,0.026868500281879003,tripura,2018,2
6002,Micromax,2200,0.026388705633988003,tripura,2018,2
6003,Asus,2053,0.024625460302990003,tripura,2018,2
6004,Motorola,1988,0.023845794000167002,tripura,2018,2
6005,Others,11753,0.14097566241648501,tripura,2018,2
6006,Xiaomi,29627,0.253495217071376,tripura,2018,3
6007,Samsung,25764,0.22044252785050503,tripura,2018,3
6008,Oppo,12899,0.110366719715248,tripura,2018,3
6009,Vivo,10186,0.087153686876465,tripura,2018,3
6010,Realme,8049,0.068869038451665,tripura,2018,3
6011,Gionee,3116,0.026661190683984003,tripura,2018,3
6012,Micromax,2824,0.024162773585228003,tripura,2018,3
6013,Asus,2817,0.024102880024641,tripura,2018,3
6014,Lenovo,2778,0.023769187329945003,tripura,2018,3
6015,Motorola,2735,0.023401269743484002,tripura,2018,3
6016,Others,16079,0.13757550866745302,tripura,2018,3
6017,Xiaomi,38347,0.250200632890744,tripura,2018,4
6018,Samsung,35132,0.22922389325677703,tripura,2018,4
6019,Oppo,17942,0.11706521384530001,tripura,2018,4
6020,Vivo,14242,0.09292402048739101,tripura,2018,4
6021,Realme,10556,0.06887417218543,tripura,2018,4
6022,Asus,3636,0.023723615959286,tripura,2018,4
6023,Lenovo,3586,0.023397383616611003,tripura,2018,4
6024,Gionee,3584,0.023384334322904002,tripura,2018,4
6025,Motorola,3428,0.022366489413760002,tripura,2018,4
6026,Micromax,3415,0.022281669004665,tripura,2018,4
6027,Others,19397,0.126558575017127,tripura,2018,4
6028,Xiaomi,46096,0.251541576172962,tripura,2019,1
6029,Samsung,42367,0.23119277068986202,tripura,2019,1
